url,net_rent,plz,place,street,gross_rent,rooms,area,build_ren_year,balcony_terrace,description,objectID
https://www.homegate.ch/mieten/3001851132,1360,3013,Bern,Greyerzstrasse 47,1575,2.5,0.0,1925,False," Miete CHF 1’575.–  Zimmer  2.5 Greyerzstrasse 47, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:01.08.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’360.– Nebenkosten:CHF 215.– Miete:CHF 1’575.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 198.50 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:DachwohnungAnzahl Zimmer: 2.5 Etage: 5 Baujahr: 1925 Merkmale und AusstattungAussichtBeschreibung""Dachgeschosswohnung mit Aussicht""Das Mehrfamilienhaus befindet sich im beliebten Breitenrain-Quartier. Mit dem Bus Nr. 20 oder Tramlinie Nr. 9 erreichen Sie in wenigen Minuten das Stadtinnere von Bern. Diverse Einkaufsmöglichkeiten, Restaurants und ein Fitnesszentrum befinden sich in unmittelbarer Nähe. Den Breitenrainplatz und die Aare erreichen Sie zu Fuss in weniger als 15 Minuten.Per 1.8.2022 vermieten wir eine tolle Dachgeschosswohnung mit folgenden Vorzügen:- Blick ins Grüne und über die Dächer vom Breitenrain- moderne Küche- modernes Badezimmer- Parkett in Wohn- und Schlafzimmer- Galerie- Kellerabteil- LiftBitte beachten Sie, dass die Wohnung über keinen Balkon verfügt.Auf Wunsch kann für CHF 120 im Monat eine Einzelgarage dazu gemietet werden.Zur Vereinbarung eines Besichtigungstermins oder bei weiteren Fragen sind wir gerne für Sie da und freuen uns auf Ihre Kontaktaufnahme.Anbieter Von Graffenried AG Liegenschaften  Marktgass-Passage 3 3011 BernKontakt Aischa Teuscher  +41 31 320 53 20  +41 31 320 53 20  Nummer anzeigen Inseratenummer3001851132Objekt-Ref.12810.01.451010",3001851132
https://www.homegate.ch/mieten/3001837266,1390,3013,Bern,Kasernenstrasse 11a,1590,3.0,60.0,1970,False," Wohnungsplan  Miete CHF 1’590.–  Zimmer  3  Fläche  60 m2Kasernenstrasse 11a, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:01.09.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’390.– Nebenkosten:CHF 200.– Miete:CHF 1’590.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 200.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3 Etage: 4 Wohnfläche: 60 m2Baujahr: 1970 Beschreibung""3-Zimmerwohnung, 4. Stock rechts""Die Liegenschaft befindet sich an ruhiger, zentraler Wohnlage. Eine Busstation befindet sich in unmittelbarer Nähe. Ebenfalls sind Einkaufsmöglichkeiten sowie die Stadt Bern mit den öffentlichen Verkehrsmittel in wenigen Minuten zu erreichen.Ideal für Singles, Paare und WG's - zeitgemässer Ausbaustandard - abgeschlossene Küche mit Granit, Glaskeramik, Geschirrspüler - Bad/WC - Bodenbelag mit Keramikplatten und Laminat - zentrale und ruhige Wohnlage - kein LiftBesichtigungBesichtigungstermine finden wie folgt statt: Dienstag, 17.05.22 und Mittwoch, 18.05.22 jeweils von 18.00 bis 18.30 Uhr. Voranmeldung ist nicht nötig. Bitte bei Frau Bärenfaller klingeln. Online Live-Besichtigungen Anbieter Robert Pfister AG  Neuengasse 17 3011 BernKontakt Jakob Katja  031 320 31 21  031 320 31 21  Nummer anzeigen Inseratenummer3001837266Objekt-Ref.104055.443010",3001837266
https://www.homegate.ch/mieten/3001862621,1600,3013,Bern,43 Viktoriastrasse,1600,3.5,99.0,0,True," Miete CHF 1’600.–  Zimmer  3.5  Fläche  99 m243 Viktoriastrasse, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’600.– Miete:CHF 1’600.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 201.60 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 2 Wohnfläche: 99 m2Merkmale und AusstattungBalkon / TerrasseRuhige LageLiftAltbauBeschreibung""Untermieter/in gesucht!""Hi, ich suche für meine charmante 3,5 Zi Wohnung ab Mitte Juni eine/n Untermieter/in für rund 6 - 8 Monate (Dauer nach Vereinbarung).Die Wohnung ist in der Nähe vom Viktoriaplatz in Bern, 100 m2 gross und verfügt über zwei Balkone :)Interesse? Cool!Schreib mir via whatsapp oder Mail sarahkmochova@gmx.ch für einen Besichtigungstermin.Kontakt Sarah Kmochova  +41 79 624 59 47  +41 79 624 59 47  Nummer anzeigen Inseratenummer3001862621Objekt-Ref.3p47l.0xe84",3001862621
https://www.homegate.ch/mieten/3001866915,1520,3013,Bern,Viktoriastr. 21 (Süd),1670,2.5,58.0,0,False," Miete CHF 1’670.–  Zimmer  2.5  Fläche  58 m2Viktoriastr. 21 (Süd), 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:01.08.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’520.– Nebenkosten:CHF 150.– Miete:CHF 1’670.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 210.40 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 2.5 Etage: 2 Wohnfläche: 58 m2Merkmale und AusstattungParkplatzGarageMinergie BauweiseBeschreibung""Ihr neues Zuhause im modernen Schönburg""Wir vermieten eine schöne und moderne Wohnung an sonniger Lage. Diese Liegenschaft wurde 2020 saniert und wird hohen Ansprüchen gerecht. Was Sie erwartet:- Moderne offene Küche mit Glaskeramik und Geschirrspüler- Parkett- und Plattenboden- Bad mit WC- Wandschränke und Garderobe- Eigener Waschturm- Grosser Balkon- KellerabteilDie Schönburg bietet sehr viele Annehmlichkeiten wie:- Bushaltestelle praktisch vor der Haustüre- Coop und Fitnesscenter eingemietetEinstellhalleBei Bedarf können ein oder mehrere Einstellplätze oder Aussenparkplätze  à CHF 160.00/Monat dazu gemietet werden.Bei diesem Inserat handelt es sich um Beispielbilder, daher können die Bilder vom Mietobjekt leicht abweichen.Haben wir Ihr Interesse geweckt? Zögern Sie nicht und vereinbaren Sie einen unverbindlichen Besichtigungstermin.Bewerben Sie sich jetzt Online bei uns unter:www.mywincasa.ch/bewerbenIhr Bewerbungscode: 03672.04.0207WebseiteAnbieter Wincasa AG  Wincasa Filiale Bern 1  Laupenstr. 19 / Postfach 3001 BernKontakt Wincasa AG  058 455 77 77  058 455 77 77  Nummer anzeigen Inseratenummer3001866915Objekt-Ref.03672.04.0207",3001866915
https://www.homegate.ch/mieten/3001752919,1450,3013,Bern,Altenbergstrasse 80,1690,2.5,58.0,1961,True," Grundrissplan  Miete CHF 1’690.–  Zimmer  2.5  Fläche  58 m2Altenbergstrasse 80, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:01.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’450.– Nebenkosten:CHF 240.– Miete:CHF 1’690.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 212.90 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 2.5 Etage: 2 Wohnfläche: 58 m2Baujahr: 1961 Merkmale und AusstattungBalkon / TerrasseAussichtBeschreibung""Die Aare direkt vor Ihrem neuen Zuhause!""Das Mehrfamilienhaus liegt im schönen Altenberg-Quartier und direkt an der Aare. Die Lage ist sehr ruhig und zentral. Die öffentlichen Verkehrsmittel sind in 10 Gehminuten zu erreichen. Die Berner Altstadt sowie Einkaufsmöglichkeiten sind ebenfalls in wenigen Gehminuten erreichbar.Die gemütliche Wohnung bietet Ihnen die folgenden Vorzüge:abgeschlossene Küche mit Geschirrspüler, Glaskeramikkochfeld, Granitabdeckung und FensterBadezimmer mit Badewanne und Fenster2 abgeschlossene Zimmer mit Parkettbödenpraktische Einbauschränke im KorridorBalkon mit Sicht auf Aare und Berner MünsterKeller- und EstrichabteilKEIN LiftDie Waschküche und der Trockneraum werden gemeinsam genutzt.Haben wir Ihr Interesse geweckt? Zögern Sie nicht, uns für einen unverbindlichen Besichtigungstermin zu kontaktieren. Wir freuen uns auf Ihren Anruf.Anbieter Von Graffenried AG Liegenschaften  Marktgass-Passage 3 3011 BernKontakt Andrea Kunz  031 320 57 71  031 320 57 71  Nummer anzeigen Inseratenummer3001752919Objekt-Ref.20050.01.421010",3001752919
https://www.homegate.ch/mieten/3001867490,1460,3013,Bern,Papiermühlestr. 2 B,1720,3.5,75.0,1948,True," 360° Rundgang  Miete CHF 1’720.–  Zimmer  3.5  Fläche  75 m2Papiermühlestr. 2 B, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’460.– Nebenkosten:CHF 260.– Miete:CHF 1’720.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 216.70 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 1 Wohnfläche: 75 m2Kubatur: 179 m3Baujahr: 1948 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKabel-TVKinderfreundlichGarageNeubauAltbauAnfahrrampe LKWBeschreibung""Neu sanierte 3-Zimmerwohnung beim Rosengarten""Wir vermieten per 1. August 2022 eine zentral gelegene 3 Zimmer-Wohnungen:- Parkettböden in den Zimmern- Klinkerboden im Korridor- Praktische Einbauschränke im Korridor- Balkon - Backofen mit Steamerfunktion- Regenwalddusche mit Duschkabine aus Glas- Bushaltestelle in unmittelbarer NäheWebseiteAnbieter Wincasa AG  Wincasa Filiale Bern 1  Laupenstr. 19 / Postfach 3001 BernKontakt Wincasa AG  058 455 77 77  058 455 77 77  Nummer anzeigen Inseratenummer3001867490Objekt-Ref.07821.01.0013",3001867490
https://www.homegate.ch/mieten/3001759118,1600,3013,Bern,Jurastrasse 17,1780,3.0,70.0,1934,True," Grundriss_Whg._8_12.pdf  Miete CHF 1’780.–  Zimmer  3  Fläche  70 m2Jurastrasse 17, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’600.– Nebenkosten:CHF 180.– Miete:CHF 1’780.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 224.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3 Anzahl Toiletten: 1 Etage: 1 Wohnfläche: 70 m2Baujahr: 1934 Merkmale und AusstattungBalkon / TerrasseStromanschlussWasseranschlussAbwasseranschlussBeschreibung""Bijou im Herzen der Lorraine!""Die Jurastrasse 17 befindet sich im beliebten Lorraine-Quartier. Unmittelbar in der Nähe hat es verschiedene Einkaufsmöglichkeiten sowie Cafés und Bars. Das Stadtzentrum kann mit der Buslinie Nr. 20 in rund 10 Minuten erreicht werden. Zu Fuss ist das Stadtzentrum in 15 Minuten zu erreichen und mit dem Fahrrad dauert es ungefähr 10 Minuten. Ein Personenlift ist nicht vorhanden. Haustiere sind nicht erlaubt.Parkettboden in Wohn- und Schlafzimmermoderne KücheBad mit BadewanneEinbauschränke für mehr Stauraummit Balkoneigener Waschturm im UGmit EstrichHaben wir Ihr Interesse geweckt? Über die Onlinekontaktanfrage-Funktion erhalten Sie Auskunft zu den Besichtigungsmöglichkeiten.Anbieter Von Graffenried AG Liegenschaften  Marktgass-Passage 3 3011 BernKontakt Flavia Bernhard  +41 31 320 53 31  +41 31 320 53 31  Nummer anzeigen Inseratenummer3001759118Objekt-Ref.13540.01.410010",3001759118
https://www.homegate.ch/mieten/3001852151,1700,3013,Bern,Spitalackerstrasse 21,1935,2.5,103.0,0,False," Grundrissplan  Miete CHF 1’935.–  Zimmer  2.5  Fläche  103 m2Spitalackerstrasse 21, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:01.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’700.– Nebenkosten:CHF 235.– Miete:CHF 1’935.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 243.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:AttikawohnungAnzahl Zimmer: 2.5 Etage: 5 Wohnfläche: 103 m2Merkmale und AusstattungHaustiere erlaubtBeschreibung""Wohnerlebnis mit toller Aussicht""Per 01.06.2022 vermieten wir diese schöne 2.5-Zimmer-Attikawohnung in Bern.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:Wohn- und Schlafzimmer mit LaminatbodenKüche und Badezimmer mit mit pflegeleichtem PVC-BodenCheminée im Wohnzimmer hält Sie warm an kalten TagenCharmante, offene Küche mit Bar, Glaskeramikherd, Backofen, Geschirrspüler, grosszügigem Kühlschrank und viel Stauraum für Ihre KüchenutensilienHelles Badezimmer mit WC, Lavabo, Spiegelschrank, Badewanne und TageslichtGalerie mit praktischem Abstellraum sorgt für zusätzlichen StauraumGemütlicher Balkon zum VerweilenEigenes Kellerabteil im UntergeschossWaschküche und Trockenraum zur MitnutzungDie Haustierhaltung ist in dieser Liegenschaft erlaubt.Umgebung:Diverse Einkaufsmöglichkeiten befinden sich in unmittelbarer NäheGuter Anschluss an den ÖV sowie zentrale Lage in der Hauptstadt BernVielseitige Angebote für Familien, Paare und Singles runden die nahezu perfekte Lage hinsichtlich Infrastruktur in fast allen Bereichen abBitte beachten Sie, dass die Bilder als Referenzbilder dienen und vom Original abweichen können.Haben wir Ihr Interesse geweckt? Für einen Besichtigungstermin kontaktieren Sie uns bitte schriftlich über das Kontaktformular. Wir freuen uns auf Ihre Anfrage.Anbieter PRIVERA AG  Worbstrasse 142 3073 GümligenKontakt Team Wiedervermietung Mitte Inseratenummer3001852151Objekt-Ref.38013.01.450001",3001852151
https://www.homegate.ch/mieten/3001744808,1720,3013,Bern,Breitenrainstrasse 27,1990,3.5,75.0,0,False," Miete CHF 1’990.–  Zimmer  3.5  Fläche  75 m2Breitenrainstrasse 27, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’720.– Nebenkosten:CHF 270.– Miete:CHF 1’990.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 250.70 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 4 Wohnfläche: 75 m2Merkmale und AusstattungCheminéeBeschreibung""Stilvolle Wohnung Nähe Breitenrainplatz""Dieses stilvolle Mehrfamilienhaus mit Lift befindet sich an ruhiger und bevorzugter Wohnlage an der Breitenrainstrasse, in der Nähe der Tramhaltestelle Spitalacker. Der Breitenrainplatz sowie das nah gelegene Stadtzentrum bieten verschiedene Einkaufsmöglichkeiten.Die 3.5-Zimmerwohnung verfügt über:- Parkettbodenbeläge in allen Zimmern- Marmorplatten im Badezimmer- Küche mit Granitabdeckung, Geschirrspüler und Glaskeramikherd- Stil Cheminée aus römischem Marmor- Einbauschränke im Schlafzimmer- Garderobenschrank im Eingangsbereich- Estrich- und KellerabteilHinweis: Es handelt sich dabei um Fotos zwecks Veranschaulichung der Materialisierung. Sie können jedoch vom Objekt leicht abweichen.Für weitere Auskünfte sowie einen Besichtigungstermin stehen wir Ihnen gerne zur Verfügung.Anbieter Von Graffenried AG Liegenschaften  Marktgass-Passage 3 3011 BernKontakt Cyril Thöni  +41 31 320 53 52  +41 31 320 53 52  Nummer anzeigen Inseratenummer3001744808Objekt-Ref.20500.01.443010",3001744808
https://www.homegate.ch/mieten/3001694408,1805,3013,Bern,Schönburgstrasse 19,1995,3.5,70.0,1974,True," Grundrissplan  Miete CHF 1’995.–  Zimmer  3.5  Fläche  70 m2Schönburgstrasse 19, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:Nach VereinbarungEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’805.– Nebenkosten:CHF 190.– Miete:CHF 1’995.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 251.40 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 1 Wohnfläche: 70 m2Baujahr: 1974 Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKinderfreundlichLiftBeschreibung""Sanierte 3.5-Zimmerwohnung zu vermieten""Wir vermieten nach Vereinbarung eine teilsanierte 3.5-Zimmerwohnung à 70m2 an der zentralen Schönburgstrasse in Bern. Die Wohnung bietet Ihnen die folgenden Vorzüge:- Helle Küche mit Geschirrspüler und genügend Stauraum- Korridor mit integrierter Garderobe- Balkon zum gemütlichen Verweilen- Neuer Parkettboden im Wohn- und Schlafzimmer- Sanierung der Nasszelle- Neuanstrich der ganzen Wohnung- Eigenes KellerabteilDie Liegenschaft befindet sich im Spitalackerquartier. Durch die zentrale Lage finden Sie sämtliche, für den Alltag nötigen Geschäft, in unmittelbarer Umgebung. Den beliebten Spitalackerpark, den Rosengarten sowie die Aare erreichen Sie innert wenigen Geh-Minuten. Die Bushaltestation «Schönburg» ist 200 Meter von der Liegenschaft entfernt. Den Autobahnanschluss in Bern-Wankdorf erreichen Sie nach nur 5 Fahrt-Minuten. Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns melden sich noch heute bei uns. Wir freuen uns auf Ihre Kontaktaufnahme.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Niederer AG  031 340 55 25  031 340 55 25  Nummer anzeigen Anbieter Niederer AG  Unterdorfstrasse 5 3072 OstermundigenKontakt Jara Sidler  031 340 55 55  031 340 55 55  Nummer anzeigen Inseratenummer3001694408Objekt-Ref.25565.1012",3001694408
https://www.homegate.ch/mieten/3001817065,1930,3013,Bern,Hildanusstrasse 18,2245,4.0,90.0,0,True," Miete CHF 2’245.–  Zimmer  4  Fläche  90 m2Hildanusstrasse 18, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’930.– Nebenkosten:CHF 315.– Miete:CHF 2’245.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 282.90 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4 Etage: 2 Wohnfläche: 90 m2Nutzfläche: 90 m2Merkmale und AusstattungHaustiere erlaubtBalkon / TerrasseKabel-TVKinderfreundlichGarageLiftBeschreibung""Moderne 4-Zimmerwohnung im beliebten Breitenrain-Quartier!""sonnige, grosszügige Wohnung ab Mitte Mai 2022 oder nach Vereinbarung zu vermieten  Die moderne Küche mit Geschirrspüler, Keramikkochfeld und Granitabdeckung laden zum Kochen ein. Das Badezimmer verfügt über eine bodenebene Dusche, ein Lavabo und eine Toilette. Wohn- und Schlafzimmer sind mit Parkettboden ausgestatten. Die grossen Fenster in allen Räumen lassen viel Sonne in die Wohnung. Der grosse Balkon bietet Sicht auf die Grünfläche der Liegenschaft.  Genügend Stauraum finden Sie im Keller- sowie Estrichabteil, welche der Wohnung zugeteilt sind. Diese erreichen Sie problemlos mit dem Lift.   Im Umkreis von wenigen Gehminuten finden Sie ein reiches Angebot an Einkaufsmöglichkeiten sowie Post- und Bankschalter. Oder Sie steigen einfach in den nächst gelegenen Bus oder Tram und fahren innert wenigen Minuten in die Berner-Altstadt.    Haben wir Ihr Interesse geweckt? Rufen Sie uns an. Wir freuen uns auf Sie!Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Frau Doris Marending  G:032 625 95 87  G:032 625 95 87  Nummer anzeigen Anbieter Bracher Immobilien AG  Weissensteinstrasse 15 4500 SolothurnKontakt Doris Marending  032 625 95 87  032 625 95 87  Nummer anzeigen Inseratenummer3001817065Objekt-Ref.11.1.10",3001817065
