rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
3.5,102.0,2085,1885,3400,Kreuzgraben 14,Burgdorf,2022,Erschtvermietig nach über eim Jahr BouziitNoch betreten Sie eine Baustelle. Der Zugang zum Zweifamilienhaus ist ein Hindernislauf in der Wohnung ist der Parkettboden noch nicht verlegt die Badezimmer-Möbel fehlen die Treppe vom Ober- ins Dachgeschoss ist ein Provisorium und der Maler hat die Farbe noch nicht gemischt. Wer das notwendige Vorstellungsvermögen jedoch hat wird bereits jetzt sehen welch wunderbares Objekt hier entsteht.Der Wohnungseingang ist im 1. Obergeschoss (ohne Lift). Dort befindet sich das Badezimmer sowie ein geräumiges Schlafzimmer. Über die Innentreppe mit integrierter Garderobe gelangen Sie ins Dachgeschoss mit offener Küche ergänzt durch Wohn- und Essbereich. Ein besonderes Highlight bildet die Loggia mit herrlichem Blick auf's Schloss die Berner Alpen und ins Emmental. Auf der anderen Wohnungsseite präsentieren sich die Stadtkirche sowie zahlreiche andere historisch wertvolle Gebäude.Praktisch auf dieser Etage ist das weitere Zimmer und bequem die zusätzliche Toilette.Für sich allei wöscheDie Wohnung verfügt über einen separaten Keller mit Waschküche und viel StauraumIm Gsteig grad bim Igang zur AutstadtDas Gsteig gehört zu den bevorzugten Lagen in Burgdorf. Ruhe und schöne Aussicht sind garantiert. Die Altstadt mit diversen Restaurants und Einkaufsmöglichkeiten ist trotzdem nur ein paar Schritte entfernt.Für's OutoNoch ist alles eine grosse Baustelle und entsprechend ist auch die Umgebung erst am Entstehen. Wenn möglich werden wir Ihnen einen ungedeckten Parkplatz zur Verfügung stellen. Idealerweise mieten Sie jedoch im Parkhaus Oberstadt welches gleich um die Ecke ist einen Parkplatz.,https://www.immoscout24.ch/de/d/wohnung-mieten-burgdorf/7107865,True,False,False,True,True,False,True,True,True
3.5,87.5,1295,1185,3294,Bahnhofstrasse 11,Büren an der Aare,2021,Renovierte Wohnung in einer schönen Liegenschaft nähe Bahnhof. Grosszügiger Grundriss helle Räume Einbauschränke Balkon Keller  Garten zum Mitbenutzen.In der Liegenschaft befindet sich ein KITA Betrieb und eine Arztpraxis.,https://www.immoscout24.ch/de/d/wohnung-mieten-bueren-an-der-aare/3664735,True,True,False,False,False,False,False,False,True
4.5,125.0,1910,1670,3322,Grubenstrasse 6,Urtenen-Schönbühl,0,An der Grubenstrasse 6 in Urtenen-Schönbühl bieten wir eine sich im Eigentumsstandard befindende 45 Zimmerwohnung zur Neuvermietung an. Die moderne Wohnung an ruhiger Lage ist zurzeit noch vermietet.Ein Einstellhallenplatz kann dazu gemietet werden.,https://www.immoscout24.ch/de/d/wohnung-mieten-urtenen-schoenbuehl/7111103,True,False,True,False,False,False,False,True,True
2.0,60.0,1490,1340,3008,Schlossstrasse 8,Bern,0,Zu vermieten ab 1. August 2022 oder nach Vereinbarung2-Zimmer-Wohnung mit schönen DetailsModerne Küche mit GK GSErhaltene originale Sandsteinwände und Holzkonstruktionen gemischt mit neuen modernen BauelementenAnfragen wenn möglich via nebenstehendem Kontaktformular.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7111016,False,False,False,False,False,False,False,False,True
3.0,66.0,1130,910,4932,Alleeweg 28,Lotzwil,2006,Wohnung in 8-Familienhaus:Küche mit Geschirrspüler hochliegendem Backofen vielen Einbauschränken PlattenbodenZimmer mit ParkettbodenEingangsbereich mit Einbauschrank und Plattenbodenkein LiftBalkonHundehaltung nicht erlaubt,https://www.immoscout24.ch/de/d/wohnung-mieten-lotzwil/4614150,True,False,False,False,False,False,False,False,True
4.5,120.0,2090,1850,3053,Dammweg 1,Münchenbuchsee,2022,Diese grosse helle und zentral gelegene 4 1/2-Zimmer-Wohnung befindet sich im Hochparterre eines 6-Familienhauses in Münchenbuchsee welches 2009 vollständig saniert wurde.Alle Räumlichkeiten werden für den neuen Mieter komplett neu gestrichen. Das Wohnobjekt verfügt über einen komfortablen Ausbau wieoffene moderne Küche mit Bar ausgestattet mit Glaskeramikherd und Granitabdeckung Geschirrspüler etc.in allen Zimmern Parkett2 Badezimmer eines mit Dusche das andere mit Badewannedrei Balkoneeigene Waschmaschine (Tumbler auf Wunsch)GegensprechanlageKellerabteilMitbenützung des GartensGaragebox CHF 130.--/mtl. (Garagetor elektrisch) und Aussenparkplatz CHF 30.--/mtl. müssen dazu gemietet werden.Die Wohnung wird nur an ruhige und sorgsame Mieter vermietet!,https://www.immoscout24.ch/de/d/wohnung-mieten-muenchenbuchsee/6759217,True,False,False,True,False,False,False,True,True
3.5,75.0,1350,1250,3512,Hoferrain 437,Walkringen,0,Suchst du Ruhe um einfach mal abzuschalten?Die heimelige Dachwohnung mit Galerie fernab vom Trubel bietet Komfort in allen Jahreszeiten: im Winter mit knisterndem Kaminfeuer im Sommer draussen in der Natur.Die ruhig gelegene Wohnung befindet sich in einem alten kleinen Bauernhaus und ist ideal für 1 Person. Sie besteht aus einer komplett eingerichteten Küche einem gemütlichen Wohnzimmer mit bequemen Sofa 2 Schlafzimmern (1 Bett 140 / 1 Bett 90) und einem Badzimmer mit WC und einer grossen Dusche. Der Einrichtungsstil verbindet das Rustikale mit dem Modernen. Eigene Waschmaschine und Tumbler.Die Liegenschaft ist abgelegen und nur zu Fuss und über einen 200m steilen Weg (+ über 150 Treppenstufen) durch den Wald erreichbar. Es steht 1 Parkplatz zur Verfügung.Die Wohnung wird für min. 3 Monate bis max. 1 Jahr befristet vermietet - mit Option auf Verlängerung.WLAN inbegriffen.Haustiere nicht erlaubt.,https://www.immoscout24.ch/de/d/moebliertes-wohnobjekt-mieten-walkringen/7110094,True,True,False,True,False,False,False,True,True
4.5,130.0,2350,2050,3225,Fichtenweg 12,Müntschemier,2019,Für die aussergewöhnlich schöne 4 1/2 Zimmer Attikawohnung mit grosser Terasse (84m2) suchen wir einen Nachmieter (Bezug ab 1. Juli möglich).Schauen Sie sich die Virtuelle Tour an!Der Wohn- und Essbereich bildet mit der freistehenden Hochglanzküche einen offenen Raum. Durch die gegen Westen ausgerichtete raumhohe Fensterfront erhält die Wohnung ein loftartiges Flair. Die zum Verweilen einladende Terrasse ist von verschiedenen Räumen aus zugänglich.Die Wohnung bietet zwei Nasszonen mit Tageslicht. Eine Nasszelle ist mit einer geräumigen verglasten Dusche und die andere mit einer Badewanne ausgestattet.Ausstattung 4 ½ AttikaEingebaute GarderobeOffene Hochglanzküche mit modernsten Apparaten und Granit ArbeitsplatteGeschirrspüler 210 L Kühlschrank Induktionsherd usw.Badezimmer mit Regendusche und ToiletteBadezimmer mit Badewanne und ToiletteSehr hochwertige Platten- und ParkettbödenGrosse private Terrasse 84.75 m2Eigene Waschmaschine und Tumbler im UGGrosszügiger Keller mit Stromanschluss im UGVon der Einstellhalle direkter Zugang ins HausEinstellhallenplatz CHF 120.- pro MonatEin riesiger Bastelraum kann separat gemietet werdenDie Wohnung befindet sich in einer Neubausiedlung bestehend aus Miet- und Eigentumswohnungen.Die Häuser sind in Spiel- und Ruhewiesen eingebettet und liegen am Rande einer ruhigen Einfamilienhaussiedlung im gut erschlossenen Müntschemier. Den Bahnhof erreichen Sie in fünf Gehminuten. Mit dem Auto gelangt man innerhalb von fünf Minuten zur Autobahn A1 in Kerzers.Möchten Sie gerne mehr über diese Wohnung erfahren?,https://www.immoscout24.ch/de/d/attikawohnung-mieten-muentschemier/6188980,True,True,True,True,True,True,True,True,True
2.5,70.0,1350,1170,3631,No information,Höfen b. Thun,2021,Zu vermieten per 1. September 2022 in 3631 Höfen bei ThunFrisch renovierte helle 2.5 Zimmerwohnung mit einer Wohnfläche von rund 70 m2 und:geräumiger Galerie und Erker in der Kücheoffene Küche mit Abwaschmaschine und neuem Backofen (inkl. Keramikkochfeld)diverse Einbauschränke im Ganggeräumiges Badezimmer mit Badewanneeigene Waschküche und zusätzlich ein eigenes KellerabteilVeloraum im Gebäudezwei Aussenparkplätze können für zusätzlich je CHF 50.00 auf der gegenüberliegenden Strassenseite (ca. 10m) dazu gemietet werden.sonniger Balkon mit traumhafter Aussicht auf das StockhornBushaltestelle direkt vor dem Hausgemütliche Spazierwege in unmittelbarer NäheÜberzeugen Sie sich selbst und vereinbaren Sie einen unverbindlichen Besichtigungstermin.,https://www.immoscout24.ch/de/d/dachwohnung-mieten-hoefen-b-thun/6565599,True,False,False,True,False,False,False,True,True
4.5,143.0,2490,2200,3250,Hauptstrasse 15,Lyss,2022,"Im Zentrum Wohlfühlen An sehr zentraler Lage in Lyss vermieten wir per 1. Juni 2022 oder nach Vereinbarung eine sehr grosse und attraktive 4.5-Zimmerwohnung mit 143 m2 Wohnfläche.Im 2. OG des Wohngebäudes der Hauptstrasse 15 in Lyss finden wir uns in einer schmucken Wohlfühloase mit folgenden Vorzügen:Eine 2022 frisch sanierte Wohnung:- Neue Küche mit hochwertigen Materialien
- Neue Balkonplatten
- frisch gestrichen
- frisch geschliffener und polierter Marmorboden
Sehr grosszügiger und heller Wohn- und Essbereichriesiges Reduit mit eingebautem Stauraumextra abgetrennter Waschturm im grossen Badsehr grosse Zimmer mit 15-18m2hochwertige Küche mit Granitabdeckung und neusten Geräten1 grosses Badezimmer mit Badewanne1 Badezimmer mit geschlossener Duscheluxuriöser Marmorboden in allen RäumlichkeitenSehr grosser und teils überdeckter Balkon von insgesamt 36m2Zur Wohnung kann ein Einstellhallenplatz dazu gemietet werden.Die Lage ist perfekt. In unmittelbarer Nähe befinden sich diverse Einkaufsmöglichkeiten und Restaurants.Zum Bahnhof sind es max. 5 Minuten zu Fuss.Mit direktem Anschluss nach Biel und Bern sind Sie in wenigen Minuten in den zwei grossen Städten.Ist dies genau die Wohnung die Sie suchen?Zögern Sie nicht und rufen Sie uns an um einen Besichtigungstermin zu vereinbaren - wir freuen uns auf Sie!032 384 74 64",https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7090716,True,False,True,False,False,False,False,False,False
3.5,91.0,1600,1400,3097,Sägemattstrasse 19,Liebefeld,0,An zentraler Lage vermieten wir per 16.08.2022 oder nach Vereinbarung diese gepflegte 3.5-Zimmer-Wohnung im 2. OG. Die Liegenschaft wurde im 2004 umfassend saniert.Diese schöne Wohnung bietet Ihnen folgende Vorzüge:helle Küche mit Geschirrspüler Backofen Kühlschrank Glaskeramikherdhelle sonnige Raumaufteilungdiv. EinbauschränkePlattenboden in Badzimmer/WCParkettboden in allen ZimmernBadezimmer mit Badewanne und Doppellavabogrosszügiger BalkonEstrichabteilKellerabteilDie Fotos in dieser Wohnung sind typgerecht.Auto-Einstellplatz Fr. 100.-- / Monat.Haben wir Ihr Interesse geweckt?Gerne stehen wir Ihnen für Ihre Fragen und Anliegen zur Verfügung. Vereinbaren Sie noch heute einen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7095984,True,False,False,False,False,False,False,False,False
3.0,65.0,1870,1800,3011,Herrengasse 24,Bern,0,Schöne 3-Zimmer Maisonette Wohnung an der Herrengasse 24 zwischen Casino und Münster soeben frisch renoviert.65m2 Wohnfläche verteilt auf 3. und 4. Stock.2 Schlafzimmer im 3. Stock mit Badezimmer (Badewanne/Dusche und WC) und im 4. Stock Küche mit Essnische und Wohnzimmer mit Sichtbalken.Verfügbar ab sofort.Besichtigungstermine bitte ausschliesslich telefonisch vereinbaren via Frau Cristina de Fusco: 079 233 46 51,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6858368,False,False,False,False,False,False,False,True,False
5.5,107.0,2200,1900,3613,Glättemühleweg 24,Steffisburg,2019,In Steffisburg Aarefeld zu vermieten ab 01.10.202255-Zimmer Wohnung mit grosser Terrasse (75m2)Umbau / Totalrevision im 20192. Stock über Werkstatt (Schlosserei) / Büro ohne LiftAusblick auf BergePlatten LaminatbödenBadezimmer / sep. WCBH Steffisburg Einkaufsmöglichkeiten und Schulen in naher UmgebungMietzins Pauschal Fr. 2'200.- inkl. NKAussenparkplatz Fr. 50.-NR keine HaustiereÜbernahme von Hausabwart erwünscht (Aufwand: ca. 6 - 7 H/ Woche)Besichtigungstermine:Fr. 03.06.2022 von 14 - 15 UhrDo. 09.06.2022 von 14 - 15 UhrFür Fragen senden Sie uns bitte eine E-Mail.,https://www.immoscout24.ch/de/d/wohnung-mieten-steffisburg/7057081,True,False,False,True,False,False,False,True,True
3.5,91.0,2258,2023,3603,Langestrasse 4a,Thun,2014,Per sofort vermieten wir an der Langestrasse 4a  eine moderne 3.5-Zimmerwohnung mit folgenden Vorzügen:Platten- und Parkettbodenbelägeoffene Küche mit EssplatzGeschirrspüler Glaskeramikkochfeld und GranitsteinabdeckungReduit mit Waschmaschine/Tumbler in der WohnungBad/WC sowie Dusche/WCzwei grosszügigen BalkonenKellerabteilUmgebungZentralRuhigNähe zur AareBei den Fotos handelt es sich um Musterfotos welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.Wir freuen uns auf Ihre Kontaktaufnahme!,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7109938,True,False,True,False,True,False,False,True,True
4.5,122.0,2420,2170,3072,Dr. Zuber-Strasse 4B,Ostermundigen,2017,Diese 4.5 Zimmer-Wohnung im 3. Stock (mit Lift) bietet eine zweifache Ausrichtung mit grosszügigen lichtdurchfluteten Räumen und ist mit einem eigenen Wäscheturm (Waschmaschine und Trockner) ausgestattet.Die zeitgemässe Küche mit Granitabdeckung Geschirrspüler Glaskeramikkochfeld steht zum Wohnbereich offen. Die Wohnräume sind mit einem Eichenparkett die Nasszellen mit Bodenplatten ausgestattet.Eine zentrale Komfort-Wohnungslüftung nach MINERGIE®-Standards sorgt in der Wohnung für eine konstante Umsetzung der Raumluft. Der Wärmegewinn für die gesamte Wärmeerzeugung erfolgt über Erdwärme – Erdwärmesonden. Die Wärmeverteilung erfolgt über eine Niedertemperatur-Fussbodenheizung.Das in der Wohnung integrierte Reduit bietet genügend Stauraum (es gibt kein zusätzliches Kellerabteil).Geniessen Sie die freie Sicht auf die grosszügige Grünanlage mit Biotop. Einstellhallenplätze können dazu gemietet werden (CHF 140.00/Monat).Wir freuen uns auf Ihren Anruf!,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7109930,True,False,True,False,True,False,False,True,True
3.5,95.0,2400,2100,3073,Mattenstrasse 33,Gümligen,2022,Attribute dieser grosszügigen hellen freundlichen 3 1/2-Zimmerwohnung:Sehr ruhige gepflegte Lage7 Gehminuten vom Bahnhof Gümligen entferntZusätzlicher Bastelraum mit Wasser- und Stromanschluss im Mietpreis inbegriffenEigene Garage mit Garagenvorplatz im Mietpreis inbegriffenKeramikkochfeld GS grosser Kühlschrank mit 3 GefrierschubladenLift2 komplett neu sanierte Badezimmer (1 x Dusche/WC 1 x Bad/WC)Gesamte Wohnfläche mit trittweichen Vinylböden in Holzoptik neu verlegtBalkonCheminéeKellerabteileigener WarmwasserboilerWird von Privat vermietet(akutalisierte Fotos nach Abschluss der Sanierungsarbeiten verfügbar),https://www.immoscout24.ch/de/d/wohnung-mieten-guemligen/7105767,True,False,True,True,False,False,False,False,True
2.0,65.0,2185,1885,3011,Zeughausgasse 27 Wohnungen,Bern,1927,Sind Sie auf der Suche nach Exklusivität in der Berner Innenstadt? Wir bieten Ihnen ein absolutes Schmuckstück!Per 01.05.2022 vermieten wir im Herzen von Bern eine schöne und attraktive Dachwohnung welche 2015 komplett neu saniert wurde.Die Wohnung verfügt über folgende Ausstattung:Dazu unser Immofilm unter folgendem Link: https://youtu.be/ToPdCyRCGVgHochwertiger InnenausbauEine moderne offene Küche mit GeschirrspülerParkett- und PlattenbödenEigener Wäscheturm (Waschmaschine / Tumbler)WandschränkeEstrichabteilZentrale LageLiftHaben wir Ihr Interesse geweckt? Dann zögern Sie nicht und kontaktieren Sie uns noch heute.Multimediasteckdose,https://www.immoscout24.ch/de/d/dachwohnung-mieten-bern/6959490,False,False,True,False,False,False,False,True,False
4.5,93.0,1740,1500,3250,Flurweg 9A,Lyss,2019,Wir vermieten eine familienfreundliche Wohnung mit folgenden Vorzügen:*Die Inseratfotos können vom ausgeschriebenen Objekt abweichen zeigen aber den Ausbaustandard.Platten in Küche und BadezimmerParkett in Wohn- und SchalfzimmerWohnbereich mit ChemineeNeue moderne Küche mit GeschirrspülerBad/WC und sep. Dusche/WCPraktische WandschränkeGrosszügiger BalkonEstrich- und KellerabteilSpielplatz mit GrünflächeBushaltestelle und Einkaufsmöglichkeiten in unmittelbarer NäheEin Einstellplatz kann für CHF 110.00 pro Monat dazu gemietet werden.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7082923,True,False,False,False,False,False,False,False,False
3.5,101.0,1850,1450,3007,Chutzenstrasse 58,Bern,2015,An ruhiger Wohnlage im Grünen vermieten wir diese schöne Wohnung welche Ihnen folgenden Ausbaustandard bietet:Parkettboden im Wohn-/Esszimmer Schlafzimmern und KorridorNovilonboden in der KüchePlattenboden im Badezimmerabgeschlossene KücheWandschränkeBalkonEstrich- und Kellerabteil inklusiveSie profitieren von einer ruhigen Wohnlage und der kurzen Entfernung zu Bern. Das Quartier hat seinen eigenen Charme und ist eine beliebte Wohngegend.Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten befinden sich in unmittelbarer Nähe.Haben wir Ihr Interesse geweckt? Dann füllen Sie das Kontaktformular aus um die Besichtigungsinformationen direkt per E-Mail zu erhalten.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7093842,True,True,False,False,False,False,False,False,False
3.5,74.0,1600,1310,3322,Dorniackerstrasse 23,Urtenen-Schönbühl,2012,An ruhiger Wohnlage vermieten wir diese schöne Wohnung welche Ihnen folgenden Ausbaustandard bietet:alle Zimmer mit ParkettKüche und Bäder mit Plattenbodenmoderne gut ausgestattete KücheBadezimmer mit Badewanneseparates WC mit Duscheeigener Waschturm inklusiveEinbauschränkeBalkonKellerabteil inklusive!Einkaufsmöglichkeiten ÖV und Autobahnanschluss in der Nähe. Ein Einstellplatz kann für CHF 110.00 und ein Abstellplatz für CHF 40.00 dazu gemietet werden.Haben wir Ihr Interesse geweckt? Dann verschaffen Sie sich bei einer Besichtigung einen persönlichen Eindruck von dieser Wohnung.Wir freuen uns auf Ihre Kontaktaufnahme.Bei den Bildern handelt es sich um Musterbilder welche den Ausbaustandard der Wohnung zeigen.,https://www.immoscout24.ch/de/d/wohnung-mieten-urtenen-schoenbuehl/6401404,True,True,False,False,False,False,False,False,False
2.5,43.0,1350,1190,2503,Waldrainstrasse 22,Biel/Bienne,2011,An ruhiger doch zentraler Lage im Lindenquartier vermieten wir in einem Reihen-Zweifamilienhaus diese schön renovierte 25-Zimmerwohnung.* Wohnzimmer mit direktem Gartenzugang* eigener Garten-Sitzplatz* offene Küche mit Kochinsel Glaskeramik Schubladenauszüge* Geschirrspüler* Badezimmer mit Dusche* Zimmer mit geöltem Parkett ansonsten Keramikplatten* zusätzlicher Bastelraum im Untergeschoss* grosser Keller* gemeinsame Waschmaschine und Tumbler* Gartenbenützung* Haltestelle Bus Nr. 9 in unmittelbarer Nähe* keine Haustiere,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7078557,True,False,False,False,False,False,False,True,True
3.0,55.0,970,800,3413,Hub 418,Kaltacker,2015,Zu vermieten ab 1. August 2022Sonnige ländliche Lage mit Fernsicht Nichtraucherwohnung ca. 55 m2 Wohnfläche Mitbenutzung Rasensitzplatz Keller- und Estrichanteil Badezimmer mit Dusche/WC und Einbauschrank Einbauschränke im Schlafzimmer offene Küche mit Geschirrspüler. Digitale Sat-Anlage. Ca. 4 km entfernt von Bahnhof Burgdorf BE.Heizung Luft-/Wasser-Wärmepumpe (Radiatoren) separater Elektroboiler.Einstellhallenplatz kann für Fr. 85.00/mtl. dazu gemietet werden.Für weitere Auskünfte oder einen Besichtigungstermin stehen wir Ihnen gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-kaltacker/3175226,True,False,False,False,False,False,False,False,True
